Category,Domain,Topic,Subtopic,Niche,Variant,Subvariant,Display Name,Hierarchy Level
live_and_raw_food_restaurant,eat_and_drink,restaurant,live_and_raw_food_restaurant,,,,Live And Raw Food Restaurant,3
meat_restaurant,eat_and_drink,restaurant,meat_restaurant,,,,Meat Restaurant,3
meatball_restaurant,eat_and_drink,restaurant,meatball_restaurant,,,,Meatball Restaurant,3
greek_restaurant,eat_and_drink,restaurant,mediterranean_restaurant,greek_restaurant,,,Greek Restaurant,4
mediterranean_restaurant,eat_and_drink,restaurant,mediterranean_restaurant,,,,Mediterranean Restaurant,3
armenian_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,armenian_restaurant,,,Armenian Restaurant,4
azerbaijani_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,azerbaijani_restaurant,,,Azerbaijani Restaurant,4
egyptian_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,egyptian_restaurant,,,Egyptian Restaurant,4
georgian_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,georgian_restaurant,,,Georgian Restaurant,4
israeli_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,israeli_restaurant,,,Israeli Restaurant,4
kofta_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,kofta_restaurant,,,Kofta Restaurant,4
kurdish_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,kurdish_restaurant,,,Kurdish Restaurant,4
lebanese_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,lebanese_restaurant,,,Lebanese Restaurant,4
persian_iranian_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,persian_iranian_restaurant,,,Persian Iranian Restaurant,4
syrian_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,syrian_restaurant,,,Syrian Restaurant,4
turkish_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,turkish_restaurant,,,Turkish Restaurant,4
middle_eastern_restaurant,eat_and_drink,restaurant,middle_eastern_restaurant,,,,Middle Eastern Restaurant,3
molecular_gastronomy_restaurant,eat_and_drink,restaurant,molecular_gastronomy_restaurant,,,,Molecular Gastronomy Restaurant,3
nasi_restaurant,eat_and_drink,restaurant,nasi_restaurant,,,,Nasi Restaurant,3
oriental_restaurant,eat_and_drink,restaurant,oriental_restaurant,,,,Oriental Restaurant,3
pakistani_restaurant,eat_and_drink,restaurant,pakistani_restaurant,,,,Pakistani Restaurant,3
piadina_restaurant,eat_and_drink,restaurant,piadina_restaurant,,,,Piadina Restaurant,3
pigs_trotters_restaurant,eat_and_drink,restaurant,pigs_trotters_restaurant,,,,Pigs Trotters Restaurant,3
pizza_restaurant,eat_and_drink,restaurant,pizza_restaurant,,,,Pizza Restaurant,3
poke_restaurant,eat_and_drink,restaurant,poke_restaurant,,,,Poke Restaurant,3
polish_restaurant,eat_and_drink,restaurant,polish_restaurant,,,,Polish Restaurant,3
polynesian_restaurant,eat_and_drink,restaurant,polynesian_restaurant,,,,Polynesian Restaurant,3
pop_up_restaurant,eat_and_drink,restaurant,pop_up_restaurant,,,,Pop Up Restaurant,3
portuguese_restaurant,eat_and_drink,restaurant,portuguese_restaurant,,,,Portuguese Restaurant,3
potato_restaurant,eat_and_drink,restaurant,potato_restaurant,,,,Potato Restaurant,3
poutinerie_restaurant,eat_and_drink,restaurant,poutinerie_restaurant,,,,Poutinerie Restaurant,3
rotisserie_chicken_restaurant,eat_and_drink,restaurant,rotisserie_chicken_restaurant,,,,Rotisserie Chicken Restaurant,3
russian_restaurant,eat_and_drink,restaurant,russian_restaurant,,,,Russian Restaurant,3
salad_bar,eat_and_drink,restaurant,salad_bar,,,,Salad Bar,3
danish_restaurant,eat_and_drink,restaurant,scandinavian_restaurant,danish_restaurant,,,Danish Restaurant,4
norwegian_restaurant,eat_and_drink,restaurant,scandinavian_restaurant,norwegian_restaurant,,,Norwegian Restaurant,4
scandinavian_restaurant,eat_and_drink,restaurant,scandinavian_restaurant,,,,Scandinavian Restaurant,3
schnitzel_restaurant,eat_and_drink,restaurant,schnitzel_restaurant,,,,Schnitzel Restaurant,3
scottish_restaurant,eat_and_drink,restaurant,scottish_restaurant,,,,Scottish Restaurant,3
seafood_restaurant,eat_and_drink,restaurant,seafood_restaurant,,,,Seafood Restaurant,3
serbo_croatian_restaurant,eat_and_drink,restaurant,serbo_croatian_restaurant,,,,Serbo Croatian Restaurant,3
slovakian_restaurant,eat_and_drink,restaurant,slovakian_restaurant,,,,Slovakian Restaurant,3
soul_food,eat_and_drink,restaurant,soul_food,,,,Soul Food,3
soup_restaurant,eat_and_drink,restaurant,soup_restaurant,,,,Soup Restaurant,3
southern_restaurant,eat_and_drink,restaurant,southern_restaurant,,,,Southern Restaurant,3
spanish_restaurant,eat_and_drink,restaurant,spanish_restaurant,,,,Spanish Restaurant,3
sri_lankan_restaurant,eat_and_drink,restaurant,sri_lankan_restaurant,,,,Sri Lankan Restaurant,3
steakhouse,eat_and_drink,restaurant,steakhouse,,,,Steakhouse,3
supper_club,eat_and_drink,restaurant,supper_club,,,,Supper Club,3
swiss_restaurant,eat_and_drink,restaurant,swiss_restaurant,,,,Swiss Restaurant,3
taco_restaurant,eat_and_drink,restaurant,taco_restaurant,,,,Taco Restaurant,3
tapas_bar,eat_and_drink,restaurant,tapas_bar,,,,Tapas Bar,3
theme_restaurant,eat_and_drink,restaurant,theme_restaurant,,,,Theme Restaurant,3
uzbek_restaurant,eat_and_drink,restaurant,uzbek_restaurant,,,,Uzbek Restaurant,3
vegan_restaurant,eat_and_drink,restaurant,vegan_restaurant,,,,Vegan Restaurant,3
vegetarian_restaurant,eat_and_drink,restaurant,vegetarian_restaurant,,,,Vegetarian Restaurant,3
venison_restaurant,eat_and_drink,restaurant,venison_restaurant,,,,Venison Restaurant,3
waffle_restaurant,eat_and_drink,restaurant,waffle_restaurant,,,,Waffle Restaurant,3
wild_game_meats_restaurant,eat_and_drink,restaurant,wild_game_meats_restaurant,,,,Wild Game Meats Restaurant,3
wok_restaurant,eat_and_drink,restaurant,wok_restaurant,,,,Wok Restaurant,3
wrap_restaurant,eat_and_drink,restaurant,wrap_restaurant,,,,Wrap Restaurant,3
restaurant,eat_and_drink,restaurant,,,,,Restaurant,2
eat_and_drink,eat_and_drink,,,,,,Eat And Drink,1
adult_education,education,adult_education,,,,,Adult Education,2
board_of_education_offices,education,board_of_education_offices,,,,,Board Of Education Offices,2
campus_building,education,campus_building,,,,,Campus Building,2
college_counseling,education,college_counseling,,,,,College Counseling,2
architecture_schools,education,college_university,architecture_schools,,,,Architecture Schools,3
business_schools,education,college_university,business_schools,,,,Business Schools,3
engineering_schools,education,college_university,engineering_schools,,,,Engineering Schools,3
law_schools,education,college_university,law_schools,,,,Law Schools,3
dentistry_schools,education,college_university,medical_sciences_schools,dentistry_schools,,,Dentistry Schools,4
pharmacy_schools,education,college_university,medical_sciences_schools,pharmacy_schools,,,Pharmacy Schools,4
veterinary_schools,education,college_university,medical_sciences_schools,veterinary_schools,,,Veterinary Schools,4
medical_sciences_schools,education,college_university,medical_sciences_schools,,,,Medical Sciences Schools,3
science_schools,education,college_university,science_schools,,,,Science Schools,3
college_university,education,college_university,,,,,College University,2
educational_camp,education,educational_camp,,,,,Educational Camp,2
educational_research_institute,education,educational_research_institute,,,,,Educational Research Institute,2
archaeological_services,education,educational_services,archaeological_services,,,,Archaeological Services,3
educational_services,education,educational_services,,,,,Educational Services,2
private_tutor,education,private_tutor,,,,,Private Tutor,2
charter_school,education,school,charter_school,,,,Charter School,3
elementary_school,education,school,elementary_school,,,,Elementary School,3
