Category code;Overture Taxonomy;Meta Taxonomy;MSFT Taxonomy
painting;[home_service,painting];[house_painter,topic_home_improvement,local_services,super_business];[Home service|Painting]
patio_covers;[home_service,patio_covers];[deck_patio,topic_home_improvement,local_services,super_business];[Home service|Patio covers]
plasterer;[home_service,plasterer];[not_available];[Home service|Plasterer]
pool_and_hot_tub_services;[home_service,pool_and_hot_tub_services];[not_available];[Home service|Pool & hot tub services]
pool_cleaning;[home_service,pool_cleaning];"[swimming_pool_maintenance,topic_home_improvement,local_services,super_business];[swimming_pool_cleaner,topic_home_improvement,local_services,super_business]";[Home service|Pool cleaning]
pressure_washing;[home_service,pressure_washing];[not_available];[Home service|Pressure washing]
refinishing_services;[home_service,refinishing_services];[not_available];[Home service|Refinishing services]
security_systems;[home_service,security_systems];[not_available];[Home service|Security systems]
shades_and_blinds;[home_service,shades_and_blinds];[not_available];[Home service|Shades & blinds]
shutters;[home_service,shutters];[not_available];[Home service|Shutters]
siding;[home_service,siding];[not_available];[Home service|Siding]
solar_installation;[home_service,solar_installation];[solar_energy_service,topic_home_improvement,local_services,super_business];[Home service|Solar installation]
solar_panel_cleaning;[home_service,solar_panel_cleaning];[not_available];[Home service|Solar panel cleaning]
structural_engineer;[home_service,structural_engineer];[structural_engineer,science_engineering,super_business];[Home service|Structural engineer]
stucco_services;[home_service,stucco_services];[not_available];[Home service|Stucco services]
television_service_providers;[home_service,television_service_providers];"[television_service_provider,public_utility,public_services_government,super_business];[cable_satellite_service,telecom,information_technology_company,science_engineering,super_business]";[Home service|Television service providers]
tiling;[home_service,tiling];[tiling_service,topic_home_improvement,local_services,super_business];[Home service|Tiling]
wallpaper_installers;[home_service,wallpaper_installers];[not_available];[Home service|Wallpaper installers]
washer_and_dryer_repair_service;[home_service,washer_and_dryer_repair_service];[not_available];Home service|Washer and dryer repair service
water_heater_installation_repair;[home_service,water_heater_installation_repair];[water_heater_installation_repair_service,appliance_repair_service,topic_home_improvement,local_services,super_business];[Home service|Water heater installation/repair]
water_purification_services;[home_service,water_purification_services];[not_available];[Home service|Water purification services]
waterproofing;[home_service,waterproofing];[not_available];[Home service|Waterproofing]
window_washing;[home_service,window_washing];[not_available];[Home service|Window washing]
landscaping;[home_service,landscaping];[landscaping,topic_home_improvement,local_services,super_business];[Home service|Landscaping]
gardener;[home_service,landscaping,gardener];[gardener,topic_home_improvement,local_services,super_business];[Home service|Landscaping|Gardener]
landscape_architect;[home_service,landscaping,landscape_architect];[not_available];[Home service|Landscaping|Landscape architect]
lawn_service;[home_service,landscaping,lawn_service];[not_available];[Home service|Landscaping|Lawn service]
tree_services;[home_service,landscaping,tree_services];[tree_cutting_service,topic_home_improvement,local_services,super_business];[Home service|Landscaping|Tree services]
plumbing;[home_service,plumbing];[plumber,topic_home_improvement,local_services,super_business];[Home service|Plumbing]
backflow_services;[home_service,plumbing,backflow_services];[not_available];[Home service|Plumbing|Backflow services]
windows_installation;[home_service,windows_installation];"[home_window_service,topic_home_improvement,local_services,super_business];[window_service_repair,topic_home_improvement,local_services,super_business]";[Home service|Windows installation]
skylight_installation;[home_service,windows_installation,skylight_installation];[not_available];[Home service|Windows installation|Skylight installation]
professional_services;[professional_services];"[dating_service,local_services,super_business];[modeling_agency,design,local_services,super_business];[recruiter,employment_agency,topic_business_services,local_services,super_business];[topic_business_services,local_services,super_business];[photo_booth_service,photographic_services_equipment,local_services,super_business];[topic_photographer,photographic_services_equipment,local_services,super_business];[local_services,super_business];[business_consultant,topic_business_services,local_services,super_business];[business_supply_service,topic_business_services,local_services,super_business];[consulting_company,topic_business_services,local_services,super_business];[franchising_service,topic_business_services,local_services,super_business];[hospitality_service,topic_business_services,local_services,super_business];[patrol_security,topic_business_services,local_services,super_business]";[Professional services]
cleaning_services;[professional_services,cleaning_services];[not_available];[Professional services|Cleaning services]
industrial_cleaning_services;[professional_services,cleaning_services,industrial_cleaning_services];[not_available];[Professional services|Cleaning services|Industrial cleaning services]
janitorial_services;[professional_services,cleaning_services,janitorial_services];[janitorial_service,topic_business_services,local_services,super_business];[Professional services|Cleaning services|Janitorial services]
office_cleaning;[professional_services,cleaning_services,office_cleaning];[not_available];[Professional services|Cleaning services|Office cleaning]
construction_services;[professional_services,construction_services];"[construction_company,topic_home_improvement,local_services,super_business];[portable_building_service,topic_home_improvement,local_services,super_business];[sewer_service,topic_home_improvement,local_services,super_business];[vinyl_siding_company,topic_home_improvement,local_services,super_business]";[Professional services|Construction services]
blueprinters;[professional_services,construction_services,blueprinters];[not_available];[Professional services|Construction services|Blueprinters]
construction_management;[professional_services,construction_services,construction_management];[not_available];[Professional services|Construction services|Construction management]
inspection_services;[professional_services,construction_services,inspection_services];[not_available];[Professional services|Construction services|Inspection services]
road_contractor;[professional_services,construction_services,road_contractor];[not_available];[Professional services|Construction services|Road contractor]
